event,city,user_id,gaid,lr_uid,brand,date_stamp_ist,date_ist
App Access,Delhi,078d761a445741b88a81a6ee2bb9e0df,a2bfc6d3-c426-4b83-9545-e349ba100a3c,078d761a445741b88a81a6ee2bb9e0df,xiaomi,01-11-2020,01-11-2020 13:03
mediaReady,New Delhi,4159bbfa4a544e7f9bd95a1db96ae2ec,d87f7085-c8ca-44e6-9a54-7d47706bc617,4159bbfa4a544e7f9bd95a1db96ae2ec,samsung,01-11-2020,01-11-2020 13:06
App Access,Bengaluru,XPaWBApwF4hODiPkqhUtO791yLJ3,24ce0040-d1d6-4d99-bed6-cefaee706b9e,XPaWBApwF4hODiPkqhUtO791yLJ3,Xiaomi,01-11-2020,01-11-2020 13:35
mediaReady,Pune,null,37578c64-f490-47fa-9c9e-ae7c61bb5b1d,y2TOl6X9tbRiRnPnVLNF4jSAlPG3,xiaomi,01-11-2020,01-11-2020 10:35
App Access,Pune,dd79167966ec4b1fbc0bcba33529ac09,698cee4b-ffe0-499e-8b14-d599adb52254,dd79167966ec4b1fbc0bcba33529ac09,OPPO,01-11-2020,01-11-2020 13:54
App Access,Chennai,d4b3cb05ba8b45c7adaacf80ae7f307d,7003e958-dbc3-4fc5-8fc7-3477c78c7abc,d4b3cb05ba8b45c7adaacf80ae7f307d,OnePlus,01-11-2020,01-11-2020 12:03
mediaReady,Chandigarh,3dda0e944d284f5b9cacdbc22aea5181,69adf01e-3c06-4dc1-8aa7-e410a5cb5ef8,3dda0e944d284f5b9cacdbc22aea5181,samsung,01-11-2020,01-11-2020 13:25
Video Watched,Patna,NVvCOiKnuzSMhnvOKl8yToXNWrc2,f792cd33-7b0f-484c-9804-103d0056402c,NVvCOiKnuzSMhnvOKl8yToXNWrc2,Xiaomi,01-11-2020,01-11-2020 13:00
mediaReady,Lucknow,null,0efd33bd-619b-4c32-9107-b2f05df95571,oJSU1E1QySXCU2Xf3cwgkCrISCF2,Xiaomi,01-11-2020,01-11-2020 12:35
App Access,Mumbai,383416099a4446e18b6cc12bc3b7f069,de1f7f02-5755-48d9-8b51-1df859c1733c,383416099a4446e18b6cc12bc3b7f069,xiaomi,01-11-2020,01-11-2020 13:41
App Access,Hyderabad,Rr3dKSUaQlfOO6EmzaN5rOI5RH33,81168423-b6b4-4a75-a509-8cf2c49f6c0f,Rr3dKSUaQlfOO6EmzaN5rOI5RH33,OnePlus,01-11-2020,01-11-2020 11:31
App Access,Ahmedabad,null,23102de8-4a10-48e9-9f97-05973b98e6c3,QeqGQTIyECZYI4HoFcuhTqQDj1A2,Redmi,01-11-2020,01-11-2020 13:21
App Access,null,3fe408f1ec0e42c29c99989310d6e137,9c5b0cd9-5c31-40dc-9a79-d79480c31ee8,3fe408f1ec0e42c29c99989310d6e137,vivo,01-11-2020,01-11-2020 13:46
Video Watched,Lucknow,29f256124bd143c48968f25495f5b3f5,098b91fa-766e-492c-b7b6-753b46a458f8,29f256124bd143c48968f25495f5b3f5,Xiaomi,01-11-2020,01-11-2020 12:35
Video Watched,Ahmedabad,a9989be30cb748d0b6c33064f700facc,fb16fc04-1511-4a6c-b49c-ff14b5cdf2ff,a9989be30cb748d0b6c33064f700facc,OPPO,01-11-2020,01-11-2020 12:10
Video Watched,Pune,jnFdw3fKD0c5cINokaXY5TB7DY22,c5d0ef85-04e7-434c-a417-bf76e63c3c6c,jnFdw3fKD0c5cINokaXY5TB7DY22,Realme,01-11-2020,01-11-2020 13:39
mediaReady,Nagpur,null,e2f82ac2-1845-4e4c-8f44-cf77c18f5562,yEnTCS1RkzURHjl67aXlAL6iJLy2,HONOR,01-11-2020,01-11-2020 13:57
App Access,Lucknow,vjMXJgBCRybp6itjEPTqycQmOMh2,31382081-ac81-4c9a-99b3-bd5b8ea9ff17,vjMXJgBCRybp6itjEPTqycQmOMh2,xiaomi,01-11-2020,01-11-2020 12:32
App Access,Thane,f782ae01e17640828273d1dd20e67f19,459130b6-44c4-4f0b-844c-3787e5690dc9,f782ae01e17640828273d1dd20e67f19,OnePlus,01-11-2020,01-11-2020 13:17
App Access,Ludhiana,af3ef0d365fd4efe8d02fa0a34413ec9,1ca2dc97-9404-4a87-a2c2-dd96836b613e,af3ef0d365fd4efe8d02fa0a34413ec9,Panasonic,01-11-2020,01-11-2020 12:49
App Access,New Delhi,fa7642820997493ba1771e9e06d502f3,329c93e2-f38a-47b6-9766-435c02b916be,fa7642820997493ba1771e9e06d502f3,OnePlus,01-11-2020,01-11-2020 12:26
mediaReady,Bengaluru,XK3gl4ipaaQR9SEAsqzIJCkSnO43,c930853b-78a1-488f-88d5-4de6eb597bf3,XK3gl4ipaaQR9SEAsqzIJCkSnO43,samsung,01-11-2020,01-11-2020 12:42
Video Watched,Mumbai,4b4d7f0008c64f6cbe7b301d4968b55d,3857426b-153e-414d-a7b1-38ff0710cb07,4b4d7f0008c64f6cbe7b301d4968b55d,samsung,01-11-2020,01-11-2020 12:14
mediaReady,Jaipur,3cf8370e565442899b5fcf90bd05c98b,51bf692e-d7e0-4fee-af5e-69ab3d08fb24,3cf8370e565442899b5fcf90bd05c98b,vivo,01-11-2020,01-11-2020 13:40
App Access,Patna,null,b5623c1a-8f0d-4797-a3ae-d7e11aa562bd,NYb2y2vVxWQNhvR7yYkZkY6KlKr2,OPPO,01-11-2020,01-11-2020 13:06
mediaReady,Jabalpur,d34e47ce3cb645cda7d2d7bda87f34b2,3138befc-3b75-48a1-a813-0530c2e28a4c,d34e47ce3cb645cda7d2d7bda87f34b2,samsung,01-11-2020,01-11-2020 00:40
App Access,Lucknow,GqV0ID26mmTFesVH43GqPWjz9ks1,4cd36ea1-e5be-43c0-b249-6d2c3885a9c1,null,xiaomi,01-11-2020,01-11-2020 13:04
App Access,Ahmedabad,null,8cf844db-f871-4bea-9756-ae24849952c4,null,vivo,01-11-2020,01-11-2020 12:29
App Access,Bhubaneswar,null,59d90415-d678-462d-82b2-2dd9f4780cb6,olsLjHu4tWgb5w3huOBDNydstrR2,OnePlus,01-11-2020,01-11-2020 12:08
Video Watched,Pune,f8x5fHZf6WcYqjOdfCnNHJ8WhrH2,a5b4b77c-a73e-44e7-ba5f-ab933112798a,f8x5fHZf6WcYqjOdfCnNHJ8WhrH2,vivo,01-11-2020,01-11-2020 13:05
App Access,Jaipur,ZuyW4sXsP4S7PdwXPB76CXmRYqo2,f6b03bb8-6cfa-462c-a44e-d5523e879270,ZuyW4sXsP4S7PdwXPB76CXmRYqo2,samsung,01-11-2020,01-11-2020 12:02
Video Watched,Mumbai,b997b08a2b434bd38826629795042382,822da81d-8d14-4b2d-9010-ac66d3373338,b997b08a2b434bd38826629795042382,OnePlus,01-11-2020,01-11-2020 12:30
mediaReady,Pune,ca04a7ec15854d61baf449bb870a11db,b725492f-7b6d-4208-a60e-e655f3eeacf2,ca04a7ec15854d61baf449bb870a11db,TECNO,01-11-2020,01-11-2020 12:57
App Access,Lucknow,4c24bf897c7846e8957716511646a8b6,4c86b60a-ef6f-4524-9e2b-0f763246b692,4c24bf897c7846e8957716511646a8b6,xiaomi,01-11-2020,01-11-2020 13:45
App Access,Mumbai,5b9c5441f0234fd08d43a4a4d2207795,71c1c57e-b209-4082-ad81-e4c2a521b968,5b9c5441f0234fd08d43a4a4d2207795,OPPO,01-11-2020,01-11-2020 12:51
mediaReady,Patna,null,e6449021-828b-40af-8ae9-3a47d80c07f6,zEHwtCUK3sRZ8JsoG1y0Y7gnN3J2,samsung,01-11-2020,01-11-2020 12:22
App Access,Hyderabad,null,7037773c-1149-48f7-a394-d254baba945b,aD96hdbj34NAJ3sRhNTsOfk5pVI2,Xiaomi,01-11-2020,01-11-2020 12:21
Video Watched,Mumbai,JiSaqc6lhggs9bkfjrhPRJYVBnS2,c32c82b7-963a-4d52-a772-e7174b5271dd,JiSaqc6lhggs9bkfjrhPRJYVBnS2,OPPO,01-11-2020,01-11-2020 12:33
App Access,Ernakulam,null,65f394fd-9432-47e2-b1b3-26dc7b77dcc0,5PNuHAXqO6XzDQhotrAXkLrsgIB3,samsung,01-11-2020,01-11-2020 12:06
Video Watched,Kolkata,fc2c4j9kSmNxYF87b45QQcSCk2p1,10681dcf-0ae5-4584-9dcc-b5c84765bf51,fc2c4j9kSmNxYF87b45QQcSCk2p1,Redmi,01-11-2020,01-11-2020 13:35
App Access,Didwana,4bjExsJQRoN7W2d5OqfMX6v2L372,910e2746-a733-48ad-930b-f45872f8acda,4bjExsJQRoN7W2d5OqfMX6v2L372,Xiaomi,01-11-2020,01-11-2020 12:38
App Access,Gorakhpur,y5e4HNnsqPWKFk2t1QayoASHsXw1,3454e017-5934-4c00-b074-9d2a3f1c971e,y5e4HNnsqPWKFk2t1QayoASHsXw1,OPPO,01-11-2020,01-11-2020 12:58
App Access,Pune,null,846f37ee-ec36-485b-ba3c-376dc00487c1,ItFl7olIsHPTx8HAmsFBMwiHuPi2,motorola,01-11-2020,01-11-2020 12:27
Video Watched,Noida,null,b3f7f074-1c4d-4e9b-982c-3b5e591edf60,U4wCfWF0VocYCxm0m4dETeJRf1c2,OnePlus,01-11-2020,01-11-2020 12:48
App Access,Pune,null,7d74c337-c505-4955-a37e-52526aa7015e,n2eTGLl4aKWh7x3BSWRzLEtpZBw2,samsung,01-11-2020,01-11-2020 04:31
Video Watched,Kurukshetra,null,61120ccf-1858-44ae-85c8-8e0150040479,Ntu75MGNZrPU36yuX1JO6xFv2tL2,TECNO,01-11-2020,01-11-2020 13:16
Video Watched,Agra,A40hVkZk84al6heT7CNZzeCsMC82,06b3b34d-82a2-4734-9a03-58f2ee665602,A40hVkZk84al6heT7CNZzeCsMC82,xiaomi,01-11-2020,01-11-2020 12:42
App Access,Anantapur,1910471c711e46ae89c3c65cef4b8020,03cef4c2-5285-4113-805f-2442c7e7ac44,1910471c711e46ae89c3c65cef4b8020,samsung,01-11-2020,01-11-2020 12:09
Video Watched,Delhi,JdLEC7S44sShEj5DZX9sUMH7mb53,aae64f6e-9e0c-49e4-a741-0087e27c7984,JdLEC7S44sShEj5DZX9sUMH7mb53,vivo,01-11-2020,01-11-2020 13:00
App Access,Kolkata,null,15da0161-7f58-4280-9eaa-75b17b6e88d5,38YCSm4wYebjdiK8qDEaPDntqnC2,Xiaomi,01-11-2020,01-11-2020 12:04
App Access,Samastipur,i3DneaoGQ9NO7plaswFjhHXGSBA2,03185453-b54b-401c-93e6-3a4d3f94b279,i3DneaoGQ9NO7plaswFjhHXGSBA2,Realme,01-11-2020,01-11-2020 13:02
App Access,Bengaluru,null,3563e551-0739-49f9-aea8-ab8a269e375f,uWkSImNyLbdlYNKF6xqs69O2AiT2,samsung,01-11-2020,01-11-2020 12:48
App Access,Surat,c8304769457840f191872b4f4222d683,5eaa6303-aa90-4c20-be2f-22ddca7b7a8c,c8304769457840f191872b4f4222d683,Nokia,01-11-2020,01-11-2020 13:37
Video Watched,Chennai,93193a633da4419f888e02eb6f4a7fcf,4C2F3657-E0FA-4553-8CF3-7A74CEDB3837,null,null,01-11-2020,01-11-2020 12:25
Video Watched,Bhopal,RYmITtuEFkZ8g98xOztCchwka7R2,c444c9eb-4cbc-4fd6-846e-cb014e36c206,RYmITtuEFkZ8g98xOztCchwka7R2,Xiaomi,01-11-2020,01-11-2020 12:55
App Access,Chittoor,t5vx6s1X3uOO1qJdWREJJ2ABumw2,0a82194a-892e-4423-af00-2f93dd36da1e,t5vx6s1X3uOO1qJdWREJJ2ABumw2,samsung,01-11-2020,01-11-2020 12:13
App Access,Dombivali,null,1bf7e170-bec7-468d-bb8d-b15cbd968273,yMzCJn649FSOLDjYSP9siSAVhhk2,samsung,01-11-2020,01-11-2020 12:35
Video Watched,Rajkot,d02f76033ec247b9b4e8e0a7a54b2a1b,8bd4c193-bd76-482c-a947-27c7c65ed89a,d02f76033ec247b9b4e8e0a7a54b2a1b,vivo,01-11-2020,01-11-2020 12:36
App Access,New Delhi,04d1f33b90764514afb2f4ab444156fa,94de496f-2fa1-47ff-86ef-9d4840515179,04d1f33b90764514afb2f4ab444156fa,xiaomi,01-11-2020,01-11-2020 13:52
App Access,Delhi,a1ad195297d74b749b62959454c91814,557980ad-4033-4935-a4c8-41228a19cedc,a1ad195297d74b749b62959454c91814,Xiaomi,01-11-2020,01-11-2020 12:55
App Access,Mumbai,null,c4a3a5b0-7649-46c5-b2c4-af1f9e1efb25,1NGBeK4emxMjkpaGc4m13gif5973,TECNO,01-11-2020,01-11-2020 12:32
Video Watched,Chandigarh,DpjBlXu9o8g4WtdquonJipYX7BD2,684b35be-566f-4b70-b4d9-f96eb8cd9048,DpjBlXu9o8g4WtdquonJipYX7BD2,Redmi,01-11-2020,01-11-2020 13:00
Video Watched,Hyderabad,KfrpJM19SfVOcEcP5VYPoRpUC1s2,edf4a6f9-df18-4a68-884a-6f0b554f926c,KfrpJM19SfVOcEcP5VYPoRpUC1s2,xiaomi,01-11-2020,01-11-2020 12:34
App Access,Jaipur,null,902bd1c0-0396-4922-b127-b7eaef3f620f,SHeD2mwsqFaKb9Bf2WfV9BslRwJ2,vivo,01-11-2020,01-11-2020 12:04
App Access,Lucknow,ac8889d0edc84deb8775dde4ba8df2ba,a6e19b10-000f-4619-b82a-5307849b1e26,ac8889d0edc84deb8775dde4ba8df2ba,motorola,01-11-2020,01-11-2020 12:47
Video Watched,Kurukshetra,null,72c44138-6172-436e-9a7e-2810987c4575,440dcfa754aa4c32b544a03c5ade4650,vivo,01-11-2020,01-11-2020 12:23
App Access,Ahmedabad,1f32bb661c074f6a8f4f16ce78001c8f,20d8ca1b-3608-4dba-b482-cbd958cb119a,1f32bb661c074f6a8f4f16ce78001c8f,vivo,01-11-2020,01-11-2020 12:33
Video Watched,Ahmedabad,gQedxOcP8DTzHa5RLNDdCMRntKN2,316c4676-0296-4912-a55a-2c4ea621e6f1,null,OPPO,01-11-2020,01-11-2020 13:11
App Access,Didwana,8cYNu1lg2YNWcmNuv9HrwW6xmHr2,0ca6c18b-fc76-4a43-83c7-cc9e0d3fc40f,8cYNu1lg2YNWcmNuv9HrwW6xmHr2,samsung,01-11-2020,01-11-2020 11:57
mediaReady,Aurangabad,01e0eda5a4204e34bd60e19cbbf17778,E157CD7E-5A09-488D-8C4F-5A5458F51262,null,null,01-11-2020,01-11-2020 13:47
Video Watched,Delhi,null,8c652db4-51d2-455b-9ee4-e76f1684ff96,mvhvefXzzaVllJf4kXTqd8QBCFE3,Xiaomi,01-11-2020,01-11-2020 12:49
App Access,Lucknow,null,6a6c60bf-bc4c-4481-804d-7ff95fa8e8c1,H0KRqdyO06ak51y2PTYZvqms2FP2,Panasonic,01-11-2020,01-11-2020 12:30
App Access,Lucknow,null,aac8b41e-504a-49aa-b815-128a73bc136c,UbnpgH1oJSaKXeip2YFNI5llMBh1,OPPO,01-11-2020,01-11-2020 12:54
App Access,New Delhi,null,1638be14-32e8-4678-90a2-d0411688ad82,ziAgvQwAPHVotXxVWLGfk8BZnpw1,vivo,01-11-2020,01-11-2020 13:44
App Access,Ahmedabad,9db321929a1e47bfabf8e815e1291dd5,0e10f579-60f8-46da-9cd8-bb4a643a2848,9db321929a1e47bfabf8e815e1291dd5,xiaomi,01-11-2020,01-11-2020 13:54
mediaReady,Kanpur,null,1a17c5d1-cbd2-4c48-86a3-9ee98ce45770,0BdsY8APAPcZWtUnbHF9osL8jJa2,vivo,01-11-2020,01-11-2020 12:02
Video Watched,Chandigarh,a1aad450b0024f779608f1193ccd753d,31702461-8053-4723-89ea-e902f4c97c27,a1aad450b0024f779608f1193ccd753d,OPPO,01-11-2020,01-11-2020 11:59
mediaReady,Lucknow,null,4be42d56-c0cc-4dff-8753-9c34e4ef9184,IzZBGMpfMdQLzV1LvdnMeyQKaR62,vivo,01-11-2020,01-11-2020 13:02
mediaReady,Delhi,6d41cfe6e68d4d4b9d22c3299050b951,21384d9b-0f16-45e1-b3e1-a8c2ecb898c3,6d41cfe6e68d4d4b9d22c3299050b951,OPPO,01-11-2020,01-11-2020 12:15
mediaReady,Mohali,null,07ae5239-b6ed-4e78-a7b4-61ee6baf35dd,ikUR8RMrKtgWMgpyaf3LCrxBv2t2,samsung,01-11-2020,01-11-2020 12:41
App Access,Lucknow,875d83472f69433dbcdfbbaa716ced27,c313526f-5f40-4188-8787-589feb58e3c1,875d83472f69433dbcdfbbaa716ced27,Panasonic,01-11-2020,01-11-2020 13:35
App Access,Delhi,NFcWGBxc4yWbvxXE7sJOA6Bf0I82,f40cd405-f79d-41b4-81d3-1224adbdf40a,NFcWGBxc4yWbvxXE7sJOA6Bf0I82,samsung,01-11-2020,01-11-2020 11:38
App Access,Ahmedabad,null,1dc92f89-3716-4d62-ad02-859a9f7764a5,null,realme,01-11-2020,01-11-2020 12:15
App Access,Kanpur,7cbfc78816464268af3a9f96a4b7adba,03705174-d3b5-46a0-ba79-e08b1ee57c39,7cbfc78816464268af3a9f96a4b7adba,OnePlus,01-11-2020,01-11-2020 12:49
App Access,Jind,null,482ffe48-3a66-4995-a937-d62d039dd005,A9bUg1JLM1WGpZ50jY8bDb1wrQz1,OPPO,01-11-2020,01-11-2020 12:38
mediaReady,Bengaluru,JvjadUlzkFav0e2b3ZyztgzhNIe2,7ee2d093-c43b-4c61-b845-9599255764f4,JvjadUlzkFav0e2b3ZyztgzhNIe2,xiaomi,01-11-2020,01-11-2020 11:57
Video Watched,Dombivali,PPFAGTgwFlfkgYBkgSp74TxunXC3,5a670796-bb3a-4caa-bb0b-ffc8bd637f24,PPFAGTgwFlfkgYBkgSp74TxunXC3,vivo,01-11-2020,01-11-2020 13:31
App Access,Mumbai,fgfbiD6PLEdGF3RkWtZhEOGbStz2,7862787a-b2ee-44d6-91c9-b7bbee6bd808,fgfbiD6PLEdGF3RkWtZhEOGbStz2,Xiaomi,01-11-2020,01-11-2020 12:51
App Access,Karnal,null,0b9a729d-4337-4ba1-ab4a-69fecf2fd19d,1tLZggG1fXa3LxgBVdc5BDKpCck2,samsung,01-11-2020,01-11-2020 13:03
Video Watched,Pune,ToGI1bzhhMZW2lLRbXJGtog1Yb82,0fefe6da-1922-4009-bc62-e2628df9ab6e,ToGI1bzhhMZW2lLRbXJGtog1Yb82,samsung,01-11-2020,01-11-2020 12:54
App Access,Delhi,null,c9afa68a-191a-4984-a633-131054b63e57,EEuKNA01bqgXvioUDdOxKm7dSQK2,samsung,01-11-2020,01-11-2020 12:57
mediaReady,Jaipur,null,02851571-143f-4ea0-97e3-03959e429518,SdmXJhZgnIYFKQ5Sgeuyu6hD9e43,OPPO,01-11-2020,01-11-2020 12:09
Video Watched,Patna,null,c042d45e-9d04-4006-9432-ea6440214446,RNqKSVAPb4WHOrAopcqg3cagn1e2,Infinix,01-11-2020,01-11-2020 13:32
App Access,Pune,null,4635b6d0-055a-4760-b24c-dfef4451d8ad,aRQOm5kYRrN2BEjY2blFdSDE3kA2,OnePlus,01-11-2020,01-11-2020 13:13
App Access,Banka,803f5b5c720f4049a1769cb2bc09cde6,9611f89e-3f17-4f6e-b315-2edebb0b6932,803f5b5c720f4049a1769cb2bc09cde6,Xiaomi,01-11-2020,01-11-2020 13:32
Video Watched,Hubli,null,9f0d5a2d-bf90-42e3-a233-c0bf445220f9,gGUYGubQjQYbFgyJjT9uWD8mDRt2,vivo,01-11-2020,01-11-2020 13:44
Video Watched,Delhi,null,3A03551C-A7BC-46FA-AB62-78406CB602EF,null,null,01-11-2020,01-11-2020 12:35
App Access,Hubli,null,3cf73862-f3ce-478a-ac34-f7155883d634,BA7Y1Fyx66f2O2orN1AqULjALMh1,Xiaomi,01-11-2020,01-11-2020 13:29
App Access,Shimla,null,0dfcaf1e-2514-40e2-9283-064fd87e8fd4,Fbh9EDMrBFh2UtFiqjThTZiSr9R2,realme,01-11-2020,01-11-2020 13:27
mediaReady,Ludhiana,VEV2LctUldY7X05GwjaNG7y5cPU2,470990c8-a63e-48ce-892b-9f11179fcf4a,VEV2LctUldY7X05GwjaNG7y5cPU2,realme,01-11-2020,01-11-2020 13:27
mediaReady,Thane,RCQhqzLq5aSlbvhlgf1UTZDHY563,07bf41aa-9f7b-4b48-9de3-68a26acbc78e,RCQhqzLq5aSlbvhlgf1UTZDHY563,Xiaomi,01-11-2020,01-11-2020 12:25
App Access,Lucknow,null,5b8a781d-b7a5-491f-89d2-98a987f9348e,V56NSF4s9QYwy6F3mZJRllAM9Pz2,xiaomi,01-11-2020,01-11-2020 12:11
App Access,Patna,dc2b78fe7ade4dbba99443c622b2e8fb,ba018d48-2e70-4f18-8d56-0afa1704ab3a,dc2b78fe7ade4dbba99443c622b2e8fb,OnePlus,01-11-2020,01-11-2020 12:23
mediaReady,Mumbai,null,48d66b49-8019-4d5e-aab7-3df8c8e3de93,6V6KXZDOm6Vb3tQpUhmvBVIWFZC2,Xiaomi,01-11-2020,01-11-2020 12:14
Video Watched,Mumbai,null,5c46a321-751c-4c48-99a4-2110036236a1,yjgxaDdEfFTXHNwsxmtFRGdcmgH2,samsung,01-11-2020,01-11-2020 11:48
Video Watched,null,efe43a6afcfa43c0b06cb5d0fbc97a7b,1d727cc7-62c2-445f-b5ff-e6453d2dcce3,efe43a6afcfa43c0b06cb5d0fbc97a7b,vivo,01-11-2020,01-11-2020 12:41
mediaReady,New Delhi,tHO5eJ80mmRPksBCSCkH6PfeFaO2,04097ca8-62ad-4f96-92d4-78584c81b2ab,tHO5eJ80mmRPksBCSCkH6PfeFaO2,POCO,01-11-2020,01-11-2020 13:48
mediaReady,Mohali,null,6317df76-194d-415d-9161-6e1f82a5419f,t3hCK8H5qhfjEUkYfLnKfA5R9Jr1,Xiaomi,01-11-2020,01-11-2020 13:37
App Access,Bengaluru,null,1e0440b4-52b2-4df0-932d-f64a82f26ef8,3PjSknyLW4MDFmWGZD4GieJxz1H3,xiaomi,01-11-2020,01-11-2020 11:39
App Access,Jaipur,HCMPIw7eCEUUoP6VRk0dpKgub162,a4d53cd4-7452-4708-8814-0345ffc81a96,HCMPIw7eCEUUoP6VRk0dpKgub162,mobiistar,01-11-2020,01-11-2020 12:43
App Access,Pune,kaEvDnjzl1RuhKua648lDGnEGsx2,3ad151a4-c37f-4ab0-9c8f-c8b98aa71732,kaEvDnjzl1RuhKua648lDGnEGsx2,TECNO,01-11-2020,01-11-2020 13:55
App Access,Kolkata,null,a9d3544a-27ca-424c-9881-6e3d0a4c7afc,rqanazXeZpN3QChSBnZn8ZkkHIt1,Redmi,01-11-2020,01-11-2020 12:15
Video Watched,Jammu,12aaf96ba1714b25ad2fc641a2d2642e,bc6f639e-6726-48ca-941d-fc631e97c28e,12aaf96ba1714b25ad2fc641a2d2642e,xiaomi,01-11-2020,01-11-2020 13:08
mediaReady,Patna,iTUpVyHbprdHlKPJFQ9XXsNHSHT2,4641daa9-7121-4c87-ae7e-058004db5a91,iTUpVyHbprdHlKPJFQ9XXsNHSHT2,xiaomi,01-11-2020,01-11-2020 13:29
mediaReady,Nashik,Mx3Dndyo6oQBPAyPejp3igtxz6U2,8c9a3510-de3e-46a0-b8c5-1a2379f06eec,Mx3Dndyo6oQBPAyPejp3igtxz6U2,realme,01-11-2020,01-11-2020 12:59
mediaReady,Bengaluru,d41230bd2095464aa99e2eb4074890d3,351dc4a8-f182-4fad-b116-f8ea14b12a59,d41230bd2095464aa99e2eb4074890d3,xiaomi,01-11-2020,01-11-2020 13:54
App Access,Ahmedabad,ea8bca0c96cf49dfb7db74c202a8179c,d24f70a0-4557-4913-bec2-8a970d973af0,ea8bca0c96cf49dfb7db74c202a8179c,samsung,01-11-2020,01-11-2020 12:43
Video Watched,Lucknow,9hs7eznAWQaD2qH8q6qcnCilxk83,263d0744-03fd-4276-80af-cd70921ca1c6,9hs7eznAWQaD2qH8q6qcnCilxk83,OPPO,01-11-2020,01-11-2020 12:49
mediaReady,Kolkata,null,b8627fbb-2f25-47ff-bf4e-406cc38f9f10,xxwIzZV5ClWkL7RFbLnxtZNDil93,xiaomi,01-11-2020,01-11-2020 12:20
App Access,Bhubaneswar,null,980281f6-cfe4-4410-aa56-0d35d67885d0,nUcP86Fhb4UPv9AeOMur1IenaQL2,motorola,01-11-2020,01-11-2020 12:07
Video Watched,Nellore,e24d5ff8511c41508246fb11dfc4adb4,1a6f55a2-4e96-489d-818e-4cc1dffcb12d,e24d5ff8511c41508246fb11dfc4adb4,Nokia,01-11-2020,01-11-2020 13:27
Video Watched,Amritsar,92fab9816c724a5a937a908eb14ae50a,4a17cb8c-65cd-4af1-b1b6-18714c61a712,92fab9816c724a5a937a908eb14ae50a,xiaomi,01-11-2020,01-11-2020 13:00
App Access,Mumbai,null,80bb0502-5740-4b09-8ecb-7d02fa5d577b,H0IT18MAqXPierLj4iz67jmNQyo1,OPPO,01-11-2020,01-11-2020 12:33
App Access,Bengaluru,null,6017453e-19c1-4e1d-99fc-d65cc08c46ba,C54akFpuvhVFAFYp1V1uZSGlFvi1,vivo,01-11-2020,01-11-2020 13:34
Video Watched,Ahmedabad,7831f312ce394985a7847d9653b0c716,66caca10-9e3a-4d2d-99f5-d0cedaad59a1,7831f312ce394985a7847d9653b0c716,Xiaomi,01-11-2020,01-11-2020 12:29
App Access,Pindwara,rbw7qbIRp3PkYh8MPKNRZUYxgMV2,258A4693-891A-441F-8E08-BB6D7DCAD43C,null,null,01-11-2020,01-11-2020 13:09
Video Watched,New Delhi,null,6324ebdb-7a38-4da7-9758-1f74cde12c42,NKOYFgVsIvQXKDGULVU9l31Vzvp2,Realme,01-11-2020,01-11-2020 12:38
App Access,Hyderabad,Rr3dKSUaQlfOO6EmzaN5rOI5RH33,81168423-b6b4-4a75-a509-8cf2c49f6c0f,Rr3dKSUaQlfOO6EmzaN5rOI5RH33,OnePlus,01-11-2020,01-11-2020 11:32
App Access,Lucknow,null,d5de66ad-dc3d-4f58-9e37-473e3001f3d9,fmeqT8zotLXW9w0GOCSGj9N593f2,realme,01-11-2020,01-11-2020 12:40
Video Watched,Mysore,yGdF0Cga0Fa7vbk4l7UXELJNxDW2,bb8e55d2-d540-49b4-b0cb-007c951a1768,yGdF0Cga0Fa7vbk4l7UXELJNxDW2,samsung,01-11-2020,01-11-2020 12:19
App Access,Delhi,0f3745fc0b12462d847ef667037b5557,c398b149-11b1-4072-82cc-82e57c6f0b4a,0f3745fc0b12462d847ef667037b5557,xiaomi,01-11-2020,01-11-2020 12:36
App Access,Delhi,null,7fa8151d-be9a-4910-85b3-0c4a8085656b,LkJgdk9fjkSfid1TlaXGgYTaUgi1,vivo,01-11-2020,01-11-2020 12:07
Video Watched,Bhubaneswar,null,02797756-ea71-410f-a9eb-90ada2452451,baa4ea8085e34ccc955ce5bfe9be5f1a,xiaomi,01-11-2020,01-11-2020 12:21
App Access,Balicha,null,cce2a099-7ca6-4ced-8b32-51f91a3246db,yeUW3xJsPrU48sx7FaYHoSkGsNV2,samsung,01-11-2020,01-11-2020 12:43
App Access,Badlapur,ab41058becbd4389b03055b99ece140b,92e7ca90-a4bf-454e-a016-19d553e84f8e,ab41058becbd4389b03055b99ece140b,Realme,01-11-2020,01-11-2020 13:31
App Access,Jaipur,6WPxbUD2f1Y0twrQuIEjG5BimGl1,8b6ee6a7-9888-433f-8e25-d92106113264,6WPxbUD2f1Y0twrQuIEjG5BimGl1,samsung,01-11-2020,01-11-2020 13:41
Video Watched,Patna,9O9XOZB1AMZfmTBsEE513xfalQy2,7f07e263-6406-4bfa-8fc4-c14cf474d449,9O9XOZB1AMZfmTBsEE513xfalQy2,vivo,01-11-2020,01-11-2020 12:57
App Access,Patna,null,69b6ca6e-dbb6-4522-bf81-355e540a8b94,VjDUQMIdhSYhH2wf4qQRIcmxZuU2,OPPO,01-11-2020,01-11-2020 13:19
